locality;month;day;year;sites;observer;zone;exposure;ID_transect;area_uvc;depth_m;genus_species;abund;size_cm 
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;scarus_rubroviolaceus;1;40
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;scarus_rubroviolaceus;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;scarus_rubroviolaceus;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;scarus_rubroviolaceus;1;45
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;acanthurus_nigricans;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;acanthurus_triostegus;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;ctenochaetus_marginatus;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;melichthys_niger;5;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;sufflamen_verres;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;ostracion_meleagris;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;aulostomus_chinensis;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1450;100;9;canthigaster_punctatissima;4;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;myripristis_berndti;3;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;dermatolepis_dermatolepis;45;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;paranthias_colonus;8;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;caranx_melampygus;1;55
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;caranx_melampygus;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;caranx_melampygus;1;60
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;lutjanus_viridis;20;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;lutjanus_viridis;20;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;mulloidichthys_dentatus;30;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;holacanthus_passer;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;johnrandallia_nigrirostris;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;stegastes_arcifrons;72;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;halichoeres_discolor;4;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;halichoeres_discolor;4;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;thalassoma_lucasanum;320;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;thalassoma_lucasanum;30;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;plagiotremus_azaleus;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;scarus_rubroviolaceus;2;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;scarus_rubroviolaceus;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;scarus_rubroviolaceus;1;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;scarus_rubroviolaceus;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;acanthurus_nigricans;2;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;acanthurus_xanthopterus;1;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;sufflamen_verres;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;arothron_meleagris;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;arothron_meleagris;4;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1451;100;9;canthigaster_punctatissima;4;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;myripristis_berndti;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;myripristis_berndti;1;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;apogon_atradorsatus;200;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;dermatolepis_dermatolepis;50;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;dermatolepis_dermatolepis;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;dermatolepis_dermatolepis;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;epinephelus_labriformis;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;epinephelus_labriformis;1;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;paranthias_colonus;150;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;paranthias_colonus;25;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;cirrhitichthys_oxycephalus;4;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;cirrhitichthys_oxycephalus;6;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;caranx_melampygus;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;caranx_melampygus;1;60
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;caranx_melampygus;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;caranx_melampygus;1;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;caranx_melampygus;1;40
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;caranx_melampygus;1;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;caranx_melampygus;1;70
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;lutjanus_argentiventris;40;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;lutjanus_viridis;45;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;holacanthus_passer;4;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;holacanthus_passer;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;johnrandallia_nigrirostris;4;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;stegastes_arcifrons;10;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;stegastes_arcifrons;60;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;bodianus_diplotaenia;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;bodianus_diplotaenia;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;bodianus_diplotaenia;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;halichoeres_discolor;4;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;halichoeres_discolor;12;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;halichoeres_discolor;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;thalassoma_lucasanum;500;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;thalassoma_lucasanum;110;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;scarus_rubroviolaceus;1;55
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;axoclinus_cocoensis;4;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;canthidermis_maculata;2;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;canthidermis_maculata;6;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;ostracion_meleagris;4;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;zanclus_cornutus;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1457;100;15;aulostomus_chinensis;1;45
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;dermatolepis_dermatolepis;1;40
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;epinephelus_labriformis;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;paranthias_colonus;100;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;cirrhitichthys_oxycephalus;10;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;apogon_atradorsatus;200;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;caranx_melampygus;1;65
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;caranx_melampygus;1;40
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;caranx_sexfasciatus;5;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;lutjanus_novemfasciatus;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;anisotremus_interruptus;1;40
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;holacanthus_passer;4;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;stegastes_arcifrons;30;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;stegastes_arcifrons;100;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;stegastes_beebei;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;bodianus_diplotaenia;4;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;bodianus_diplotaenia;4;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;halichoeres_discolor;40;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;halichoeres_discolor;90;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;thalassoma_lucasanum;250;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;thalassoma_lucasanum;180;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;scarus_rubroviolaceus;1;45
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;axoclinus_cocoensis;10;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;ophioblennius_steindachneri;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;acanthurus_nigricans;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;acanthurus_xanthopterus;3;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;melichthys_vidua;1;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;sufflamen_verres;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;ostracion_meleagris;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;plagiotremus_azaleus;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;arothron_meleagris;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;arothron_meleagris;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1458;100;15;chilomycterus_reticulatus;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;cephalopholis_panamensis;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;serranus_tico;38;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;serranus_tico;36;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;rypticus_bicolor;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;cirrhitichthys_oxycephalus;20;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;apogon_atradorsatus;20;8
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;kyphosus_vaigiensis;1;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;stegastes_arcifrons;120;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;stegastes_arcifrons;310;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;novaculichthys_taeniourus;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;halichoeres_discolor;26;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;halichoeres_discolor;64;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;halichoeres_discolor;10;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;thalassoma_lucasanum;330;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;thalassoma_lucasanum;100;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;scarus_rubroviolaceus;1;45
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;sufflamen_verres;2;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;arothron_meleagris;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;canthigaster_punctatissima;6;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1463;100;15;plagiotremus_azaleus;6;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;serranus_tico;36;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;serranus_tico;26;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;paranthias_colonus;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;cirrhitichthys_oxycephalus;12;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;apogon_atradorsatus;10;8
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;caranx_melampygus;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;stegastes_arcifrons;180;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;stegastes_arcifrons;350;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;bodianus_diplotaenia;6;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;novaculichthys_taeniourus;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;halichoeres_discolor;30;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;halichoeres_discolor;90;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;halichoeres_discolor;8;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;halichoeres_discolor;30;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;thalassoma_lucasanum;270;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;thalassoma_lucasanum;260;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;scarus_rubroviolaceus;1;60
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;scarus_rubroviolaceus;1;45
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;canthidermis_maculata;4;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;sufflamen_verres;1;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;canthigaster_punctatissima;4;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1465;100;15;malacanthus_brevirostris;1;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;myripristis_berndti;5;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;myripristis_berndti;1;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;cephalopholis_panamensis;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;lutjanus_viridis;16;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;lutjanus_viridis;3;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;kyphosus_vaigiensis;5;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;stegastes_arcifrons;12;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;stegastes_arcifrons;138;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;bodianus_diplotaenia;4;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;halichoeres_discolor;8;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;halichoeres_discolor;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;thalassoma_grammaticum;4;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;thalassoma_lucasanum;260;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;thalassoma_lucasanum;70;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;scarus_rubroviolaceus;1;40
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;scarus_rubroviolaceus;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;scarus_rubroviolaceus;2;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;axoclinus_cocoensis;2;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;acanthurus_nigricans;6;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;acanthurus_xanthopterus;4;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;prionurus_laticlavius;3;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;melichthys_niger;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;ostracion_meleagris;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;arothron_meleagris;2;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;arothron_meleagris;6;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1466;100;7;canthigaster_punctatissima;2;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;myripristis_berndti;6;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;myripristis_berndti;2;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;caranx_melampygus;20;40
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;lutjanus_viridis;46;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;kyphosus_vaigiensis;3;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;holacanthus_passer;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;stegastes_arcifrons;82;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;bodianus_diplotaenia;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;bodianus_diplotaenia;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;halichoeres_adustus;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;halichoeres_adustus;4;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;halichoeres_discolor;6;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;halichoeres_discolor;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;thalassoma_grammaticum;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;thalassoma_lucasanum;410;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;thalassoma_lucasanum;220;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;scarus_rubroviolaceus;2;60
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;scarus_rubroviolaceus;1;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;scarus_rubroviolaceus;1;55
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;scarus_rubroviolaceus;1;40
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;scarus_rubroviolaceus;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;acanthurus_nigricans;4;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;acanthurus_nigricans;3;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;acanthurus_xanthopterus;2;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;prionurus_laticlavius;1;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;melichthys_niger;5;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;zanclus_cornutus;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;zanclus_cornutus;2;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;aulostomus_chinensis;1;45
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;arothron_meleagris;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1467;100;7;canthigaster_punctatissima;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;epinephelus_labriformis;1;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;serranus_tico;2;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;paranthias_colonus;15;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;paranthias_colonus;72;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;cirrhitichthys_oxycephalus;6;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;cirrhitichthys_oxycephalus;2;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;caranx_melampygus;1;35
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;caranx_melampygus;1;50
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;lutjanus_viridis;4;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;kyphosus_vaigiensis;2;30
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;stegastes_arcifrons;38;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;stegastes_arcifrons;86;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;bodianus_diplotaenia;1;25
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;bodianus_diplotaenia;1;40
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;bodianus_diplotaenia;8;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;bodianus_diplotaenia;8;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;halichoeres_discolor;6;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;halichoeres_discolor;6;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;halichoeres_discolor;24;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;thalassoma_lucasanum;130;5
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;thalassoma_lucasanum;16;10
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;thalassoma_grammaticum;1;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;thalassoma_grammaticum;2;15
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;scarus_rubroviolaceus;2;20
cocos;9;;2009;cocos;observer_1;;;cocos_2009_cocos_observer_1_1468;100;15;acanthurus_nigricans;1;20
